"COUNTY","FullAddress","STATE","Month","Date","Year","lon","lat"
"MASON ","2107 MONROE AVE , POINT PLEASANT , WV","WV",4,19,2005,-82.132083,38.862478
"MASON ","3318 HOWARD AVE , POINT PLEASANT , WV","WV",6,3,2005,-82.124965,38.880557
"PUTNAM ","202 CHESTNUT E ST , ELEANOR , WV","WV",2,16,2005,-81.926982,38.534119
"PUTNAM ","54 HANING DR , POCA , WV","WV",12,9,2004,-81.797377,38.468795
"PUTNAM ","448 WOODS DR , SAINT ALBANS , WV","WV",10,19,2005,-81.9075,38.345925
"PUTNAM ","209 BEECHWOOD ESTATES , SCOTT DEPOT , WV","WV",1,24,2005,-81.923815,38.441402
"PUTNAM ","102 HARMONS BRANCH RD , WINFIELD , WV","WV",3,24,2005,-81.909873,38.500065
"RALEIGH ","106 EATON ST , CRAB ORCHARD , WV","WV",5,6,2005,-81.233886,37.736609
"RALEIGH ","353 RITTER DR , GLEN MORGAN , WV","WV",1,16,2006,-81.149822,37.754884
"RALEIGH ","225 1/2 BRAMMER ST , MIDWAY , WV","WV",3,17,2004,-81.240251,37.717631
"RANDOLPH ","306 FIRST ST 6 , ELKINS , WV","WV",3,18,2005,-79.84632,38.922945
"RANDOLPH ","15 CENTRAL ST , ELKINS , WV","WV",5,9,2005,-79.853174,38.924809
"ROANE ","1193 AMMA RD , AMMA , WV","WV",11,17,2005,-81.256626,38.582953
"ROANE ","2602 KETTLE DR , GANDEEVILLE , WV","WV",3,29,2005,-81.410399,38.705091
"ROANE ","161 ARNOLDSBURG RD , SPENCER , WV","WV",6,3,2004,-81.239627,38.798043
"ROANE ","40 FRONT ST , SPENCER , WV","WV",2,10,2005,-81.347594,38.80303
"ROANE ","146 BEAR FORK , SPENCER , WV","WV",4,29,2005,-81.387029,38.719046
"ROANE ","2370 CHARLESTON RD , SPENCER , WV","WV",8,23,2005,-81.383906,38.724933
"ROANE ","626 LONG RIDGE RD , WALTON , WV","WV",7,21,2004,-81.437155,38.558824
"TAYLOR ","605 WATKINS ST , GRAFTON , WV","WV",9,11,2004,-80.024687,39.333389
"TREMPEALEAU ","34022 URLAIN N RD , BLAIR , WV","WV",9,2,2005,-81.827897,37.878438
"TYLER ","8794  WICK ROAD  , MIDDLEBOURNE , WV","WV",9,9,2011,-80.920896,39.44088
"UPSHUR ","9ROUTE 352 , BUCKHANNON , WV","WV",4,21,2010,-80.206496,38.934252
"WEBSTER ","7 MCGUIRE AVE , COWEN , WV","WV",8,31,2005,-80.557866,38.409553
"WOOD ","2813  SOYER STREET 8 , PARKERSBURG , WV","WV",4,16,2013,-81.540209,39.227581
"WOOD ","1012  18TH STREET 2 , VIENNA , WV","WV",2,4,2011,-81.545971,39.315104
"WOOD ","700  21ST ST.  B , VIENNA , WV","WV",11,12,2012,-81.55035,39.319378
